Word,Meaning
recapitulation,yekunlaşdırma
recapture,tutma
recaptured,reconquered
recast,yeni forma vermək
recede,geriyə çəkilmək
receded,səngimiş
receding,süren
receipt,qəbz
receipts,mədaxil
receivable,debitor
receivables,debitor borcları
receive,almaq
received,qəbul
receiver,qəbuledici
receivers,qəbulediciləri
receivership,təyin edilməsi
receives,qəbul
receiving,qəbul
recent,son
recently,son vaxtlar
receptacle,depo
receptacles,tutumlar
reception,qəbul
receptionist,xidmətçi
receptions,qəbullar
receptive,resept
receptiveness,Qəbul
receptivity,huşluluq
receptor,reseptör
receptors,reseptorlar
recess,fasilə
recession,uzaqlaşdırma
recessive,resessiv
recharge,doldurulma
rechargeable,doldurulan
recharged,şarj
recharges,Kontör
recharging,şarj
recheck,yoxlayın
rechecked,yoxlanıldı
recherché,Axtar
recidivism,residivizm
recidivist,residivist
recipe,resept
recipes,tarifleri
recipient,alan
reciprocal,qarşılıqlı
reciprocally,qarşılıqlı
reciprocate,qarşılıqlı
reciprocated,cavab
reciprocating,porşenli
reciprocity,qarşılıqlı
recital,yaradıcılıq gecəsi
recitals,Resital
recitation,deklamasiya
recite,oxusun
recited,oxunduğu
reciting,oxuyan
reckless,tələsik
recklessly,kor-koranə
reckon,hesablaşmaq
reckoned,hesablaşırlar
reckoning,hesablaşma
reclaim,düzəltmək
reclaimed,geri
reclaiming,iadesi
reclamation,reklamasiya
reclassification,yenidən təsnifləşdirmə
reclassified,yenidən təsnif
reclassifies,təsnifləşdirir
reclassify,yenidən təsnifləşdirilməsi
reclassifying,köçürülməsi
recline,yarı uzanmaq
reclining,uzanıqlı
recluse,zahid
recognisable,tanınan
recognise,tanımaq
recognised,tanınmış
recognises,tanıyır
recognising,tanınması
recognition,tanıma
recognitions,etiraflar
recoil,qayıtmaq
recollect,xatırlamaq
recollected,xatırlayır
recollection,xatirə
recollections,xatirələrini
recollects,xatırlayır
recombinant,rekombinant
recombination,rekombinasiya
recommence,da həyata
recommenced,bərpa etmişdir
recommend,gəlir
recommendable,məsləhət
recommendation,tövsiyə
recommendations,tövsiyələr
recommendatory,tövsiyə
recommended,tövsiyə
recommending,məsləhətini
recommends,tövsiyə
recommit,yeniden
recompense,mükafat
recompilation,yenidən hazırlanma
recompile,compile
reconcilable,uzlaşdırılmışdır
reconcile,barışdırmaq
reconciled,barışmaq
reconciler,barışdırıcı
reconciliation,barışma
reconciliatory,barışdırıcı
recondite,derin
reconditioned,yenilenmiş
reconfigure,yenidən
reconfirm,yinelemekten
reconfirmation,təsdiq
reconnaissance,kəşfiyyat
reconnect,təkrar
reconnoitre,kəşfiyyat aparmaq
reconnoitring,kəşfiyyat
reconsider,yenidən
reconsideration,yenidən
reconsidered,yenidən
reconsidering,yenidən
reconsiders,yenidən
reconstitute,yeniden
reconstituted,reduksiya
reconstruct,yenidən qurulması
reconstructed,yenidən
reconstructing,yenidənqurulması
reconstruction,yenidənqurma
reconstructive,rekonstruktiv
reconstructs,yenidənqurulmasına
recopy,köçürmək
record,rekord
recordation,uçotu
recorded,qeyd
recorders,qeyd
recording,qeyd
recordings,yazıları
records,Qeydlərin
recount,nağıl etmək
recounting,"izah edərkən,"
recoup,kompensasiya vermək
recourse,müraciət
recourses,resursları
recover,bərpa
recoverability,bərpa
recoverable,bərpa
recovered,bərpa
recoveries,bərpa
recovering,bərpa
recovers,bərpa
recovery,sağalma
recreant,hain
recreate,yeniden
recreated,yeniden
recreates,dinlendirir
recreation,istirahət
recreational,istirahət
recreations,idman
recruit,cəlb
recruited,qəbul
recruiter,ACENTA
recruiting,komplektləşdirmə
recruitment,işəgötürmə
recruits,naşı
recta,düz
rectal,rektal
rectangle,düzbucaq
rectangles,düzbucaqlı
rectangular,düzbucaqlı
rectifiable,düzəldilməli
rectification,rektifikasiya
rectifications,aparılmasını
rectified,düzəldiləcək
rectifier,düzləndirici
rectifiers,redresörler
rectify,düzəltmək
rectilinear,düzxətli
rectilinearly,düzxəttli
rectitude,namus
rector,rektor
rectors,rektorları
rectum,düz bağırsaq
recumbent,uzanan
recuperate,gücünü yığmaq
recur,qayıtmaq
recurred,təkrarladı
recurrence,residiv
recurrently,dövri
recurring,təkrarlanan
recyclable,təkrar
recycle,təkrar
recycled,təkrar
recycles,emal
recycling,təkrar
red,qırmızı
redaction,redaksiyası
redactor,reduktor
redbreast,kızılgerdan
redbud,Erguvan
redden,qızarmaq
reddened,qızarmış
reddish,qırmızımtıl
reddishness,qırmızıdan
redecorating,tadilatta
redeem,geri
redeemable,geri
redeemed,geri
redeemer,nicatverən
redeeming,nicatverici
redefine,yenidən
redefined,yenidən
redefines,yenidən müəyyənləşdirərək
redefining,yenidən müəyyən
redemption,pul verib azad edilmə
redesign,yenidən
redesigned,yenidən
redesigning,strukturunun
redevelop,işlərinə
redeveloped,yenidən
redevelopment,abadlıq
redeye,qırmızı göz
redheaded,kürən
redial,yenidən yığmaq
redirect,yönlendirme
redirected,si
redirecting,yönlendirme
redirector,Yeniden yönlendirici
rediscount,reeskont
rediscover,Yeniden Keşfedin
rediscovered,yenidən kəşf
redistribute,paylaşdırmaq
redistributed,yenidən paylanır
redistribution,bölüşdürülməsi
redistricting,qaldıqda
redness,qızartı
redolence,koku
redouble,ikiqat
redoubled,iki dəfə artırdıq
redoubling,arttıracaklarını
redoubt,tabyaları
redoubtable,zəhmli
redraw,yenidən
redrawing,cızılması
redress,qaydaya salma
redressing,düzəldilməsinin
reds,qırmızılılar
redshank,otluq cüllütünün
redstart,kızılkuyruk
reduce,azaltmaq
reduced,aşağı
reducer,reduktor
reducers,salıcı
reduces,azaldır
reducing,azaldılması
reduction,reduksiya
reductions,azalmalar
redundant,lazımsız
reed,qamış
reeds,qarğı
reedy,qamışlı
reef,töküntü
reefer,camadancı
reefs,kayalık
reek,iy
reeks,Silsilə
reel,sarımaq
reeling,makaralama
reels,makaraları
reestablishment,yenidən qurulması
refectory,yemekhane
refer,istinad
referable,sevkedilebilir
referee,hakim
refereed,idarə
refereeing,münsiflik
referees,hakimlər
reference,arayış
referenced,istinad
references,istinadlar
referencing,sened
referenda,referendumun
referential,sened
referral,tavsiye
referrals,Forum haqda xəbər verənlər
referred,istinad
referrer,yönlendirme
referring,istinad
refers,istinad
refill,artırma
refillable,Doldurula bilən
refilled,artırıldığı
refilling,doldurulması
refills,dolur
refinance,Maliyyələşdirmə
refine,saflaşdırmaq
refined,nəfis
refinement,zəriflik
refinements,ayrıntılandırmaları
refiner,Neftayırma
refineries,zavodları
refinery,emalı
refines,emal
refining,saflaşdırma
refinisher,Kompleks
refit,tamir
reflect,əks etdirmək
reflected,əks
reflecting,əks etdirən
reflector,reflektor
reflectors,reflektörler
reflects,əks etdirir
reflex,refleksi
reflexes,reflekslerinin
reflexive,qayıdış
reflexivity,yansıtılan
reflexology,refleksologiya
reflux,reflüks
reforestation,ağaçlandırma
reform,islahat
reformat,yenidən
reformation,reformasiya
reformative,islahatçılıq
reformatories,koloniyalar
reformatory,islah
reformatted,biçimlendirildikten
reformatting,yeniden biçimlendirmeyi
reformed,islahatlar
reformer,islahatçı
reformers,islahatçılar
reforming,riforminq
reformism,islahatçılıq
reformists,islahatçılar
reforms,islahatlar
reformulated,yeniden
refracted,sınan
refraction,refraksiya
refractive,kırılma
refractor,refraktor
refractory,odadavamlı
refrain,çəkinmək
refrained,imtina
refraining,çəkinməklə
refresh,təzələmək
refreshed,yenilənmiş
refresher,ixtisasartırma
refreshers,Set
refreshes,yenilenir
refreshing,sərinləşdirici
refreshment,bufet
refrigerant,soyuducu agent
refrigerate,dondurmaq
refrigerated,dondurulmuş
refrigeration,soyutma
refrigerator,soyuducu
refrigerators,soyuducular
refuelled,refueled
refuelling,yanacaq
refuge,sığınacaq
refugee,qaçqın
refugees,qaçqın
refuges,qaçqın
refulgent,parlaq
refund,geri
refundable,geri qaytarılmır
refunded,geri
refunding,geri qaytarılma
refunds,qaytarılması
refurbish,təzələmək
refurbished,təmir
refurbishment,təmiri
refusal,imtina
refusals,imtinalar
refuse,imtina etmək
refused,imtina
refuses,imtina
refusing,imtina
refutation,təkzib
refute,təkzib etmək
refuted,təkzib
refuter,etmirdi
refutes,təkzib
refuting,təkzib
regain,bərpa
regained,bərpa
regaining,bərpa
regale,eğlendirmek
regalia,tören
regard,münasibət
regarded,hesab
regarding,ilə bağlı
regardless,asılı olmayaraq
regenerate,yenidən doğulmaq
regenerated,regenerasiya
regenerating,yeniləyici
regeneration,bərpası
regenerative,regenerativ
regime,rejim
regimen,rejim
regiment,polk
regimentals,geyimlərindən
regiments,alayları
regimes,rejimlər
region,rayon
regionalism,bölgəçilik
regionally,regional
regions,rayonlar
register,qeydiyyatdan
registered,qeydə
registering,qeydiyyatdan
registers,qeydə
registrar,qeydiyyat
registrars,qeydiyyatçılar
registration,qeyd
registrations,qeydiyyatdan
registries,reyestrləri
registry,qeyd
regna,Krallığı
regnant,saltanat süren
regress,tənəzzül
regressed,gerilədi
regressing,Tənəzzülə
regression,reqressiya
regressions,gerilemelerini
regressive,reqressiv
regret,təəssüf
regretful,təəssüflü
regretfully,təəssüflə
regrets,təəssüflənir
regrettable,kədər verici
regrettably,təəssüf
regretted,peşman
regretting,təəssüfünü
regrouped,yenidən toplanır
regular,müntəzəm
regularisation,regularization
regularise,düzenlemek
regularised,qanuniləşmə
regularising,regularizing
regularities,qanunauyğunluqları
regularity,müntəzəmlik
regularly,müntəzəm
regulars,Daimi
regulate,nizamlamaq
regulated,tənzimlənir
regulates,tənzimlədiyi
regulating,tənzimləyən
regulation,nizamlama
regulations,qayda
regulative,nizamlayıcı
regulator,nizamlayıcı
regulators,tənzimləyiciləri
regulatory,tənzimləyici
regurgitate,qusmaq
regurgitated,mədəsindən geri qaytardı
rehabilitate,bərpa etmək
rehabilitated,bərpa
rehabilitating,reabilitasiyası
rehabilitation,bərpa
rehabilitations,reabilitasiya
rehabilitative,reabilitasiya
rehear,məşqləri
rehearsal,məşq
rehearsals,məşqlər
rehearse,repitisiya etmək
rehearsed,oxunduğu
rehearsing,oxuyan
reification,ucundan əşyalaşma
reify,somutlaştırmak
reign,padşahlıq
reigned,padşahlıq
reigning,hökm sürən
reigns,Abdülməcid
reimburse,ödəmək
reimbursed,kompensasiya
reimbursement,ödənmə
reimbursements,ödənişlərə
rein,dayandırmaq
reincarnation,Reenkarnasyon
reindeer,şimal maralı
reinforce,gücləndirmək
reinforced,dəmir
reinforcement,möhkəmlətmə
reinforcements,armatur
reinforces,möhkəmləndirir
reinforcing,möhkəmlətmə
reinstall,yeniden
reinstalled,yenidən
reinstalling,yeniden
reinstalls,yeniden yükler
reinstate,bərpa etmək
reinstated,bərpa
reinstatement,bərpa
reinstates,təsdiq edir
reinstating,bərpa
reinsurance,təkrarsığorta
reinsure,təkrar sığortalaya
reintegrated,reinteqrasiya
reintegration,reinteqrasiya
reinterpreted,yenidən
reintroduced,reintroduksiya
reintroduces,yenidən tətbiq edir
reintroduction,reintroduksiyası
reinvent,yenidən kəşf
reinventing,yeniləndirir
reinvested,yenidən investisiya
reinvestment,investisiya tekrarı
reinvigorate,möhkəmləndirilməsi
reinvigoration,canlılıq
reissue,baskı
reissued,yenidən
reiterate,təkrarlamaq
reiterated,təkrarladı
reiterates,Tekrar
reiterating,təkrarladı
reiteration,təkrar
reiterative,təkrar
reject,rədd etmək
rejected,rədd
rejecting,rədd
rejection,imtina
rejections,imtinalar
rejoice,sevinmək
rejoiced,sevindilər
rejoices,sevinər
rejoicing,şənlik
rejoin,yeniden
rejoinder,atmaca
rejuvenate,cavanlanmaq
rejuvenation,cavanlaşma
rejuvenator,Canlandırıcısı
relapse,residiv
relapsed,Relapse
relapses,residivlərin
relapsing,Relaps
relate,əlaqələndirmək
related,əlaqədar
relates,aiddir
relating,əlaqəli
relation,əlaqə
relations,münasibətləri
relationship,əlaqə
relationships,münasibətlər
relative,nisbi
relatively,nisbətən
relatives,yaxınları
relativist,relyativist
relativity,nisbilik
relax,istirahət
relaxant,boşaldıcı
relaxation,istirahət
relaxations,rahatlamaların
relaxed,rahat
relaxedness,komfort
relaxing,rahat
relay,rele
relaying,retranslyasiya
relays,rele
release,azad
released,azad
releases,relizlər
releasing,azad
relegate,göndərmək
relegated,çoxluq
relegation,enmə
relent,yumşalmaq
relenting,Yumşaldıqdan
relentless,kəmfürsət
relentlessness,kəmfürsətlik
relevance,alaka
relevancy,alaka
relevant,uyğun
relevantly,müvafiq
reliability,etibarlılıq
reliable,etibarlı
reliably,etibarlı
reliant,güvenen
relic,relikt
relics,izləri
relict,relikt
relief,relyef
relieve,azad
relieved,rahatladı
relievers,kəsicilər
relieves,relyeflər
relieving,azad
religion,din
religionist,din
religionists,din
religions,dinlər
religiosity,dindarlıq
religious,dini
religiously,dindarcasına
religiousness,dindarlıq
relinquish,atmaq
relinquished,imtina
relinquishment,imtina
relish,dadlıq
relished,kefini çıxardı
relishing,zorluklarla yüzleşmektedir
reload,yenidən
reloaded,yeniden
reloading,yenidən
reloads,yenidən
relocate,köçürülməsi
relocated,köçürüldü
relocating,köçürülməsi
relocation,köçürülməsi
relocations,köçürmələr
reluctance,istəksizlik
reluctant,istəksiz
reluctantly,könülsüz
remain,qalmaq
remainder,qalan
remainders,qalıqları
remained,qaldı
remaining,qalan
remains,qalıqları
remake,yeniden yapmak
remand,həbsdə saxlanılma
remanded,həbsə
remanding,qətimkan tədbiri
remanufacture,Batareyaya kənar əşyaları
remark,qeyd
remarkable,diqqətəlayiq
remarkableness,əhəmiyyəti
remarkably,olduqca
remarked,qeyd
remarks,sözləri
remarriage,ailə qurması
remarry,yenidən ailə qura
remarrying,ərə getmək
rematch,qisas
remediable,əlaclı
remedial,qabaqlayıcı
remediation,təmizlənməsi
remedied,aradan
remedies,vasitələrin
remediless,çaresiz
remedy,vasitə
remedying,aradan
remembered,yadda
remembering,xatırlayaraq
remembrance,zikr
remind,xatırlatmaq
reminded,xatırladılması
reminder,öyüd-nəsihət
reminders,xatırlatmaları
reminding,xatırladan
reminds,xatırladır
reminisced,xatirəsindən
reminiscence,xatirə
reminiscences,xatirələrdir
reminiscent,xatırladan
remise,feragat
remised,mövqeyinə
remiss,yarıtmaz
remission,zəifləmə
remissions,güzəştlərinin
remissness,yarıtmazlıq
remit,bağışlamaq
remits,ödəyib
remittal,göndərilişi
remittance,pul köçürmələri
remittances,köçürmələri
remitted,göndərdi
remittent,remitentə
remitter,qaytardı
remnant,qalıq
remnants,töküntü
remodel,şeklini değiştirmek
remodelled,remodeled
remodelling,remodeling
remonstrance,protest
remonstrant,giley
remonstrates,protest verir
remorse,vicdan əzabı
remorseful,təəssüf doğuran
remorsefully,danladım
remorseless,merhametsiz
remote,uzaq
remotely,uzaqdan
remoteness,uzaqlıq
remotest,ucqar
removable,köçürülə bilən
removal,çıxarılması
removals,evden
remove,çıxarmaq
removed,silindi
remover,təmizləyicisi
removes,rədd
removing,aradan qaldırılması
remunerate,mükafatlandırmaq
remunerated,təmənnasız
remunerating,ödənilməsi
remuneration,mükafat
remunerations,haqqlar
remunerative,gəlirli
renaissance,intibah
rename,adını dəyişmək
renamed,adını
renaming,adlandırma
renascence,dirçəliş
rend,cırmaq
render,göstərmək
rendered,göstərilən
rendering,ifa
renders,göstərir
rendezvous,görüş
rendition,icra
renegade,mürtəd
reneges,zərərinədir
reneging,yetirməməkdə
renegotiate,yenidən
renegotiated,yenidən baxılmış
renegotiates,yenidən nəzərdən
renegotiation,yenidən müzakirə
renew,təzələmək
renewable,bərpa
renewal,bərpa
renewals,yenilənmə
renewed,yenilədi
renewing,yeniləşdirilməsi
renews,yeniləşdirir
rennet,ranet
rennin,Renin
renounce,dönmək
renounced,imtina
renouncement,imtina
renouncing,çıxdıqda
renovate,yeniləşdirmək
renovated,təmir
renovation,abadlıq
renovator,mücəddid
renown,məşhur
renowned,tanınmış
rent,icarə
rental,icarə haqqı
rentals,icarəsi
rented,kirəli
renter,rentaçı
renting,icarə
rents,icarə
renunciation,imtina etmə
reoccur,təkrar yol verildikdə
reopen,yenidən
reopened,yenidən
reopening,açılması
reopens,BİRLİYİ FƏALİYYƏTİNİ BƏRPA
reorder,yeniden
reorganization,yenidənqurma
reorganizations,yenidən təşkili
reorganize,yenidən təşkil etmək
reorganized,yenidən
reorganizes,yenidən
reorganizing,yenidən təşkil edilərkən
reoriented,rejiminə
repacking,yenidən qablaşdırılmadan
repair,təmir
repairable,əlaclı
repaired,təmir
repairer,təmirçi
repairers,təmir
repairing,sazlama
repairman,təmirçi
repairs,təmir
reparations,təmirə
reparative,bərpaedici
repartition,bölme
repast,ziyafət
repatriate,repatriasiya
repatriated,repatriasiya
repatriates,tayından repatriasiya
repatriation,repatriasiyası
repatriations,şəxsləri
repaving,repaving oldu
repayable,ödənilən
repaying,qaytarılma
repayment,ödəmə
repayments,ödənişləri
repeal,ləğv etmək
repealed,ləğv
repealing,ləğv
repeals,ləğv
repeat,təkrarlamaq
repeatability,tekrarlanabilirlik
repeated,təkrar
repeatedly,dəfələrlə
repeater,residivist
repeating,təkrar
repeats,təkrar
repel,dəf
repelled,püskürtdü
repellent,mənfur
repent,tövbə etmək
repentance,tövbə
repentant,peşman
repentantly,tövbə
repented,tövbə
repenting,tövbə
repents,tövbə
repercussion,əksetmə
repercussions,əks-səda oyandıran
repertoire,repertuar
repertory,repertuar
repetition,təkrar
repetitions,təkrar
repetitive,təkrar
rephrase,yeniden yazın
replace,dəyişdirmək
replaceable,əvəz
replaced,əvəz
replacement,əvəzetmə
replacements,dəyişdirmə
replaces,əvəz
replacing,əvəz
replenish,komplektləşdirmək
replenishing,edici
replenishment,təchizat
replete,qarnıtox
repletion,toxluq
replicable,təkrar
replicas,replikalarının
replicate,kopya
replicated,təkrar
replicates,izleyerek
replicating,təkrarlanmağa
replication,replikasiya
replied,cavab
replies,cavab
reply,cavab
replying,cavab
report,məlumat
reportable,hesabat
reportage,reportaj
reported,məlumat
reportedly,bildirilir
reporter,reportyor
reporters,jurnalistlərə
reporting,hesabat
reports,hesabat
repose,istirahət
reposition,konumlandırmak
repositioned,yerleştirilebileceğini
repositories,depolar
repository,saxlanılan yer
reposted,Facebook vasitəsilə
reposting,hüquq almamışyenidən iş
reprehend,azarlamak
reprehensibility,qəbahət
reprehensible,qınamalı
reprehension,azar
represent,təmsil
representation,təmsil
representational,təsviri
representations,nümayəndəlikləri
representative,nümayəndəsi
representatively,reprezentativ
representatives,nümayəndələri
represented,təmsil
representing,təmsil
represents,təmsil
repress,yatırmaq
repressed,repressiya
repressible,irressible
repression,sıxma
repressions,repressiyalar
repressive,repressiv
repressively,repressiv
reprieve,möhlət
reprieved,möhlət verilənlərdənsən
reprimand,töhmət
reprimanded,töhmət
reprint,surətini çıxarmaq
reprinted,nəşr
reprinting,yenidən dərc etmə
reprints,preprint
reprisal,cavab
reprisals,repressiyaları
reprised,reprized
reprising,baxılması
reproach,tənbeh
reproached,danlaqlı
reproachful,tənəli
reproachfully,tənəli-tənəli
reproaching,gileylənməyərək
reprobate,qınamaq
reprobating,qınayan
reprobation,qınanma
reprocessed,təkrar
reproduce,yeniden
reproduced,çoxaltmaq
reproducers,dirici aparatlar
reproducing,videocanlandırıcı
reproduction,reproduksiya
reproductions,reproduksiyaları
reproductive,reproduktiv
reprography,Reprografi
reproof,tənbeh
reprove,danlamaq
reproved,danlaqlı
reproving,təkzib
reprovingly,giley
reps,nümayəndələri
reptile,sürünən
reptiles,sürünənlər
reptilian,sürüngen
republic,respublika
republican,respublika
republicanism,respublikaçılıq
republicans,respublikaçılar
republication,çapına
republics,respublikalar
republish,yeniden
republished,nəşr
repudiate,imtina etmək
repudiated,inkar
repudiation,imtina
repugnant,zidd
repulse,dəf etmək
repulsed,dəf
repulsing,dəf
repulsion,itələmə
repulsive,iyrənc
reputable,möhtərəm
reputation,şöhrət
reputations,etibarlarını
repute,məşhurluq
reputed,güman edilən
request,tələb
requested,tələb
requester,istəyənin
requesters,sifarişçilərinin
requesting,tələb
requestor,Sorğuçu
requests,sorğu
requiem,Rekviyem
require,tələb
required,lazım
requirement,tələb
requirements,tələblər
requires,tələb edir
requiring,tələb
requisite,lazımi
requisites,rekvizitləri
requisition,tələbnamə
requisitioning,alındıqda
requisitions,tələbnamənin
requital,əcr
requite,əcr vermək
requited,cəzalandırılacaqdır
requiting,çıxsa
rerun,təkrar
resale,alıb-satma
rescheduled,ileri bir tarihe
rescheduling,təxirə salma
rescind,ləğv eləmək
rescinded,ləğv
rescission,fesih
rescue,xilas
rescued,qurtarıldı
rescuer,xilaskar
rescuers,xilasedicilər
rescuing,nicat
research,tədqiqat
researched,tədqiq
researcher,tədqiqatçı
researchers,tədqiqatçılar
researches,tədqiqatlar
researching,tədqiq
resection,rezeksiyası
reselected,seçilib
resell,satmaq
resellers,satıcılar
reselling,satıcılığı
resemblance,bənzərlik
resemble,bənzəyir
resembled,bənzəyir
resembles,bənzəyir
resembling,oxşar
resend,yenidən
resending,yeniden göndermeyi
resent,retort
resented,narazı
resentful,incik
resentfully,incik
resentfulness,küsəyənlik
resenting,resetting
resentment,inciklik
reservation,şərt
reservations,rezervasyonları
reserve,ehtiyat
reserved,qorunur
reserves,ehtiyatları
reserving,ehtiyat
reservists,ehtiyatda
reservoir,su anbarı
reservoirs,su anbarları
reset,əvvəlki vəziyyətinə qaytarmaq
resets,sıfırlar
resetting,sıfırlama
resettle,köçürülməsi
resettled,köçürülən
resettlement,köçürülmə
resettling,köçürülməsi
reshape,dəyişməkdədir
reshipment,yüklənib boşaldılması
reshuffle,qarışdırmaq
reside,yaşamaq
resided,yaşayan
residence,iqamətgah
residences,yaşayış
resident,rezident
residential,yaşayış
residents,sakinləri
resides,yaşayır
residing,yaşayan
residua,qalıq
residual,qalıq
residuals,qalıq
residue,qalıq
residues,qalıqlar
residuum,qalıq
resigned,istefa
resilience,möhkəmlik
resiliency,möhkəmlik
resilient,möhkəm
resin,qatran
resinous,qatranlı
resins,qatranlar
resist,müqavimət
resistance,müqavimət
resistances,müqavimətlərini
resistant,müqavimətli
resisted,müqavimət
resister,düşmən
resistibility,müqavimətini
resisting,müqavimət
resistivity,müqaviməti
resistor,Direnci
resistors,Rezistorlar
resists,müqavimət
resize,boyutlandır
resized,boyutlandırılır
resizes,boyutlandırır
resizing,boyutlandırma
resole,rezol
resoluble,eritilebilir
resolute,qəti
resolutely,qətiyyətlə
resoluteness,qətiyyətlilik
resolution,qətnamə
resolutions,qətnamələr
resolve,həll
resolved,həll
resolves,Toplusu
resolving,həll
resonance,rezonans
resonate,doğurur
resonated,əks-səda tapdı
resonator,rezonator
resonators,Rezonatörler
resorcinol,rezorsin
resort,kurort
resorted,müraciət
resorting,müraciət
resorts,istirahət
resound,guruldamaq
resounding,uğultulu
resource,vəsait
resourced,resurslarla
resourceful,bacarıqlı
resourcefully,bacarıqla
resourcefulness,bacarıq
resources,resursları
respect,hörmət
respectability,hörmətlilik
respectable,hörmətli
respectably,hörmətlə
respected,mötəbər
respectful,ehtiramlı
respectfully,ehtiramla
respectfulness,urvatlılıq
respecting,hörmət
respective,müvafiq
respectively,müvafiq olaraq
respects,hörmət
respiration,tənəffüs
respirations,Nəfəs
respirators,respiratorlar
respiratory,tənəffüs
respite,möhlət
resplendence,zənginlik
resplendent,zəngin
respond,cavab vermək
responded,cavab
respondent,cavabdeh
respondents,respondentlərin
responder,cavabdeh
responders,müdaxilə
responding,cavab
responds,cavab
response,cavab
responses,cavab
responsibilities,vəzifələri
responsibility,məsuliyyət
responsible,məsul
responsibly,məsuliyyətlə
responsive,cavab
responsiveness,cavab
restart,yenidən başladın
restarted,yenidən
restarting,başlatmaqdan
restarts,yeniden
restate,yenidən
restated,yenidən
restatement,yenidən
restates,alınmış
restating,yenidən
restaurant,restoran
restaurants,restoranlar
rested,istirahət
restful,rahat
resting,istirahət
restitution,qaytarılma
restive,kür
restiveness,kürlük
restless,narahat
restlessly,narahatlıqla
restlessness,qərarsızlıq
restoration,bərpa
restorations,restorasyonlarda
restore,bərpa etmək
restored,bərpa
restorer,bərpaçı
restores,bərpa
restoring,bərpa
restrain,cilovlamaq
restrained,təmkinli
restrainedly,təmkinlə
restraining,uzaqlaşdırma
restrains,çəkindirir
restraint,təmkin
restraints,məhdudiyyətlər
restrict,məhdudlaşdırmaq
restricted,məhdudlaşdırıla
restrictedly,məhdud
restricting,məhdudlaşdıran
restriction,məhdudiyyət
restrictions,məhdudiyyətlər
restrictive,məhdudlaşdırıcı
restricts,məhdudlaşdırır
restroom,tuvalet
restrooms,Tuvaletler
restructure,restrukturizasiyası
restructured,yenidən
restructures,formalaşdırır
restructuring,restrukturizasiya
resubmit,yeniden
resubmitted,yeniden
resubmitting,yenidən təqdim
result,nəticə
resultant,nəticəsində
resultantly,Nəticədə
resulted,nəticələndi
resulting,nəticəsində
results,nəticələri
resume,xülasə
resumed,bərpa
resumes,bərpa
resuming,bərpa
resumption,bərpa
resurfacing,Səthləþdirən
resurrect,xortlamaq
resurrected,dirildi
resurrecting,diriltmək
resurrection,dirilmə
resuscitate,canlandırmaq
resuscitating,diriltmə
resuscitation,diriltmə
resuscitative,Reanimasion
resuscitator,reanimatoloq
ret,islağa qoymaq
retail,pərakəndə
retailer,pərakəndə
retailers,pərakəndə
retailing,pərakəndə
retails,endirimlərlə
retain,qorumaq
retained,bölüşdürülməmiş
retainer,qonorar
retaining,istinad
retains,saxlayır
retake,yenidən götürmək
retaliate,qoşulsa
retaliated,cavab
retaliates,cavab verir
retaliation,mislləmə
retaliatory,cavab
retard,yubatmaq
retardant,geciktirmeli
retardation,geriliyi
retarded,maneəli
retarding,ləngidən
retch,qusmaq
retching,qusma
retell,tekrar anlatmak
retention,tutma
retentions,tutulmaların
retentive,tutan
retest,tekrar
rethink,yenidən
reticence,azdanışanlıq
reticent,qaradinməz
reticently,qaradinməzcə
reticulate,ağsı
retinal,retina
retinopathy,retinopatiya
retinue,məiyyət
retiree,təqaüdçünün
retort,replika
retouch,retuş
retouching,retuş
retractable,ıçəri
retraction,dəbbəlik
retractions,dartılması
retrain,yenidən
retrained,ixtisaslarını
retraining,ixtisasartırma
retranslated,çevrilir
retransmission,retranslyasiya
retread,geri çəkilirlər
retreat,geri çəkilmək
retreated,çəkildilər
retreating,geri çəkilərkən
retrench,azaltmaq
retrenchment,ixtisar
retrial,yenidən baxılma
retribution,əcr
retrievable,düzeltilebilir
retrieval,axtarış
retrieve,geri
retrieves,alır
retrieving,alma
retroactive,geriyə
retroactively,geriye
retroactivity,geriyə şamil
retrocede,geri vermek
retrocession,verme
retrofit,təchizatı
retrofitting,təchiz
retrograde,geri çəkilən
retrogress,bozulmak
retrogressive,irticacı
retrospect,Geriyə dönüb baxdığımızda
retrospection,retrospeksiyalı
retrospective,keçmişə aid
retrospectively,retrospektiv
retry,yeniden
retrying,yeniden denemeden
retted,islaq
return,gəlir
returnable,geri
returned,döndü
returnee,qayıtma
returnees,dönənlər
returning,qaytarılması
retype,köçürmək
reunification,birləşdirilməsi
reunify,qovuşması
reunion,yenidən birləşmə
reunions,toplantıları
reunited,qovuşmaq
reuse,təkrar
reused,təkrar istifadə
reusing,yeniden
revalidated,bərpa
revaluate,yenidən qiymətləndirmək
revaluation,yenidən qiymətləndirmə
revalue,qiymətləndirməmək
revamped,Yenilenmiş
reveal,açmaq
revealed,aşkar
revealing,aşkar
reveals,aşkar
revel,şadyanalıq
revelation,nazil
revelations,ayələrini
revelled,reveled
reveller,əyyaş
revellers,revelers
revelling,kefcillik
revelry,şadyanalıq
revels,kef
revengeful,qisasçı
revengefulness,intiqamçılıq
revenue,gəlir
revenues,gəlirləri
reverberate,qayıtmaq
reverberation,əks-səda
revere,təqdis etmək
reverence,pərəstiş
reverend,möhtərəm
reverential,ehtiramlı
