Word,Meaning
"अपने-आप, स्वाभाविक रूप से, बिना पूर्व तैयारी के",Spontaneously
स्वाभाविकता,Spontaneousness
स्वाभाविकता,Spontaneity
"प्रायोजकता, आर्थिक संरक्षण",Sponsorship
प्रसाधन थैली,Washbag
प्रसाधन थैली,Toilet bag
बहुछिद्रिलता,Sponginess
स्पंज के समान,Spongy
"टुकड़तोड़, स्पंज एकत्र करने वाला",Sponger
महिला प्रवक्ता,Spokeswoman
"मौखिक, बोला जाने वाला",Spoken
सीढ़ी का डंडा,Rundle
पहिए की तीली,Wheel spoke
"तीली, सीढ़ी का डंडा",Spoke
मज़ा खराब करने वाला,Party pooper
मज़ा खराब करने वाला,Spoilsport
"वायु-प्रवाह अवरोधक, विघ्नकारी उम्मीदवार, लुटेरा, अतिशय लाड़-दुलार करने वाला, वायु-प्रतिक्षेपक, प्रतियोगी को हराने के लिए हड़बड़ा कर छापी गई रचना",Spoiler
"खाद्य-पदार्थों की खराबी, खराब हुई मात्रा, खराब होना",Spoilage
"तड़तड़ाहट, गुस्सा-भरी बड़बड़ाहट, गुस्से में बड़बड़ाना",Splutter
"पैसे उड़ाने की धुन, पैसे उड़ाना, दिखावा करना",Splurge
धब्बेदार,Splodgy
धब्बेदार,Splotchy
"धब्बा, घेरा",Splodge
"धब्बा, घेरा",Splotch
विखंडित व्यक्तित्व,Multiple personality
"खपच्ची, फट्टी, खपच्ची बाँधना",Splint
"शादी करवाना, गूँथ कर जोड़ना, सिरे जोड़ना, जोड़, विवाह करवाना, बांधना, गूँथना",Splice
"प्लीहज, तिल्ली का",Splenic
"चिड़चिड़ा, प्लीहज, तिल्ली का",Splenetic
चिड़चिड़ा,Waspish
"भव्यता, शान-शौकत, दीप्ति",Splendor
"भव्यता, शान-शौकत, दीप्ति",Splendour
"भव्य ढंग से, शानदार ढंग से",Splendidly
"प्लीहा, तिल्ली, गुस्सा",Spleen
चपटे पैरों वाला,Splayfoot
चपटे पैरों वाला,Splay footed
"फैलाना, बाहर को निकला हुआ, कटाव",Splay
धाँधली कर के पैसा बनान वाला,Spiv
पीकदान,Spittoon
तुनकमिजाज़,Spitfire
दुर्भावना,Bitchiness
ईर्ष्या,Cattiness
विद्वेष,Spitefulness
"ईर्ष्यापूर्वक, दुर्भावनापूर्वक",Spitefully
"प्रतिशोधी, ईर्ष्यालु",Vindictive
"ईर्ष्यापूर्ण, ईर्ष्यालु",Spiteful
अध्यात्मवादी,Spiritualistic
"प्रेतात्मवादी, अध्यात्मवादी",Spiritualist
"अध्यात्मवाद, प्रेतात्मवाद",Spiritualism
"आध्यात्मिक रूप से, अध्यात्म की दृष्टि से",Spiritually
पारलौकिकता,Otherworldliness
अध्यात्मवाद,Spiritism
चर्च की संपत्ति,Church property
चर्च की संपत्ति,Spiritualty
धार्मिक गीत,Negro spiritual
"जीवटता, जीवंतता",Spiritedness
उत्साहहीनता,Spiritlessness
"बेजान, निस्तेज",Spiritless
"जोशपूर्ण ढंग से, बहादुरी से",Spiritedly
उत्साहपूर्ण,Enlivened
"चोटी, मीनार",Spire
तेजी से गिरना,Spiral downward
अधेड़ अविवाहिताओं जैसा,Spinsterly
अधेड़ अविवाहिताओं जैसा,Spinsterish
सूत कातने वाला,Thread maker
"चिर कुमारी, अधेड़ अविवाहिता, सूत कातने वाला",Spinster
बड़ा पाल,Spinnaker
"स्पिनेट, छोटा पियानो",Spinet
कँटीला,Setaceous
कँटीला,Setose
कँटीला,Burry
कँटीला,Burred
"कँटीला, काँटेदार",Bristly
कँटीला,Bristled
कँटीला,Briery
कँटीला,Briary
कँटीला,Barbellate
"काँटेदार, कँटीला",Spiny
"काँटे के आकार का, काँटेदार",Spinous
बिना काँटों का,Thornless
"कायर, मेरुदण्डविहीन, कंटकहीन, बिना काँटों का",Spineless
लंबा-पतला,Spindly
"धुरी, तकली",Spindle
मेरुरज्जु,Medulla spinalis
मेरुदण्ड,Rachis
मेरुदण्ड,Vertebral column
मेरु-असंवेदना,Spinal anaesthesia
मेरु-असंवेदना,Spinal anesthesia
"मेरुदण्डीय, मेरु-असंवेदना",Spinal
द्विमेरुता,Schistorrhachis
द्विमेरुता,Rachischisis
पालक,Spinacia oleracea
पालक,Spinach plant
कताई,Spinning
"स्पिनर, स्पिन गेंदबाज़, कातने वाला, कातने की मशीन, घूर्णक",Spinner
"छलकाव, छलका हुआ",Spillage
"नुकीला, काँटे की तरह खड़ा, चिड़चिड़ा",Spiky
"कील जड़ा, काँटेदार, कीलदार, नोकदार",Spiked
"नुकीली खूँटी, धातु की कील, भेदना, मिलाना, रोक देना, प्रवाह में क्षणिक परिवर्तन, बाली, खड़ी चढ़ाई और गहरी ढलान, कील, खूँटी, राह में रोड़े अटकाना, कील जड़ना, बाली फूटना, स्पष्ट रूप से बढ़ जाना",Spike
डाट,Spigot
"भाषण, भाषण देना",Spiel
मकड़ी जैसा,Spiderly
मकड़ी जैसा,Arachnidian
मकड़ी जैसा,Arachnoid
मकड़ी जैसा,Spiderlike
मकड़ी जैसा,Spidery
"चटपटा बनाना, रोचक बनाना",Spice up
"मसाला, चटपटापन, मसाले मिलाना",Spice
"चटपटापन, अश्लील व्यवहार, अश्लील भाषा",Spiciness
चटपटापन,Spicery
उत्तेजक,Risque
"अश्लील, चटपटा, उत्तेजक",Gamey
"अश्लील, उत्तेजक, चटपटा",Gamy
"मसालेदार, उत्तेजक, रोचक",Spicy
"रहस्यमय व्यक्ति, नरसिंही मूर्ति",Sphinx
संकोचिनी मांसपेशी,Sphincter muscle
शारीरिक संकोचिनी मांसपेशी,Anatomical sphincter
संकोचिनीई,Sphincter
गोलाभ,Spheroid
गोलाकार,Spheric
गोलाकार,Orbicular
गोलाकार,Globose
"गोल, गोलाकार",Ball shaped
"गोल, गोलाकार, गोलीय",Spherical
दलदली काई,Bog moss
दलदली काई,Peat moss
काई,Sphagnum moss
काई,Sphagnum
"उल्टी करना, वेगपूर्वक निकलना, उगलना",Spew
शुक्राणुनाशक,Spermicidal
शुक्राणुनाशक,Spermatocide
शुक्राणुनाशक,Spermicide
शुक्राणु गणना,Sperm count
शुक्राणु,Spermatozoon
शुक्राणु,Sperm cell
वीर्य,Semen
"घिसा, घिसा-पिटा, फटा-पुराना, क्लांत, थका-माँदा",Worn out
"क्लांत, थका-माँदा",Fagged
"थका-माँदा, क्लांत, प्रयुक्त",Spent
"लागत, खर्च",Spending
खर्च करने वाला,Spender
मंत्रमुग्ध,Mesmerised
मंत्रमुग्ध,Mesmerized
मंत्रमुग्ध,Hypnotised
मंत्रमुग्ध,Spellbound
"जादू करना, सम्मोहित करना",Bewitch
"जड़वत् कर देना, सम्मोहित करना",Spellbind
"सम्मोहक, मंत्रमुग्ध कर देने वाला",Mesmeric
"वर्तनीकार, हिज्जे करने वाला, वर्तनी-पुस्तिका",Speller
"गुहा-विज्ञान, गुहा विचरण",Spelaeology
"गुहा-विज्ञान, गुहा विचरण",Speleology
वेरोनिका,Veronica
गतिमापी यंत्र,Speed indicator
"द्रुतता, शीघ्रता",Speediness
"जल्दी, तेज़ी से",Speedily
"शीघ्र, तेज़ी से चलने वाला, द्रुत",Speedy
"गति-त्वरण, तेज़ी से आता हुआ",Speeding
वाक् चिकित्सक,Speech therapist
"बिना बोले, खामोशी से",Speechlessly
"आर्थिक अव्यावहारिकता, अटकलबाज़्",Speculativeness
"गूँगापन, मूकता",Speechlessness
"अवाक्, गूँगा, मूक",Speechless
"उत्सुकतापूर्ण, कल्पित, कौतूहलपूर्ण, प्रत्याशित, मीमांसात्मक, चिंतनशील",Speculative
अनुमान लगाना,Hypothecate
अनुमान लगाना,Theorise
अनुमान लगाना,Theorize
स्पेक्ट्रमी विश्लेषण,Spectrographic analysis
स्पेक्ट्रमी विश्लेषण,Spectrum analysis
स्पेक्ट्रमी विश्लेषण,Spectroscopic analysis
"स्पेक्ट्रम विज्ञान, स्पेक्ट्रोमिकी",Spectrometry
स्पेक्ट्रमी,Spectroscopical
"प्रिज़्म स्पेक्ट्रोस्कोप, स्पेक्ट्रमदर्शी",Prism spectroscope
"वर्णक्रममापी, स्पेक्ट्रममापी",Mass spectrometer
"भुतहा, वर्णक्रम संबंधी, प्रेतवत्",Spectral
"विचित्र व्यक्ति, प्रेतछाया, भूत, विचित्र वस्तु",Apparition
"छाया, साया, प्रेतछाया",Spectre
"प्रेत, छाया, भूत, साया",Specter
असाधारण रूप से,Stunningly
"आलीशान ढंग से, असाधारण रूप से",Spectacularly
"भव्य प्रदर्शन, प्रभावशाली, चमत्कारपूर्ण, असाधारण",Spectacular
एकचश्मी ऐनक्धारी,Monocled
"चश्माधारी, चश्मा लगाया हुआ",Spectacled
"चश्मा लगाया हुआ, चश्माधारी",Bespectacled
चश्मा,Spectacles
चश्मा,Eyeglasses
"विशेष निर्देश, चश्मा",Specs
"चित्तीदार, धब्बेदार, चितकबरा",Speckled
धब्बेदार,Specked
"चित्ती, धब्बा, धब्बेदार करना, चित्तियों से भरना",Speckle
चित्ती,Dapple
"कण, धब्बा, धब्बे लगाना",Speck
"विशिष्टता, विनिर्दिष्टता",Specificity
"खास तौर पर, विशेष रूप से",Specifically
सुनिश्चित वर्णन,Specifics
भविष्यवक्ताअ,Fantast
"भविष्यवाद संबंधी, भविष्यवादी, भविष्यवक्ता",Futurist
"भविष्यवादी कलात्मक आंदोलन, भविष्यवाद",Futurism
"कहा-सुनी, गुल्फ त्राण, द्विकपाटी जंतु, बूंदों की तरह बरसना, बारिश की बूंदों की तरह प्रहार करना, स्थायी रूप से सट जाना, झगड़ना, अंडे देना, ताली बजाना, तालियाँ बजाकर अभिनंदन करना",Spat
सोडियम बइकार्बोनेट,Sodium bicarbonate
विशेषता,Specialty
विशेषता,Speciality
"विशेषज्ञता, विशिष्टीकरण",Specialism
विशेष निर्देश,Spec
पुदीना,Mentha spicata
"अवैध मदिरा विक्रय-स्थल, गैरकानूनी शराबघर",Speakeasy
"अंडे देना, पैदा करना, जन्म देना, अंडसमूह",Spawn
जीभ दबाने का औजार,Tongue depressor
"चपटे फल वाली लेपनी, स्पैचुला, चपटे फल की चम्मच, जीभ दबाने का औजार",Spatula
चपटे फल की चम्मच,Fish slice
तड़तड़ाहट,Sputtering
तड़तड़ाहट,Splattering
तड़तड़ाहट,Spattering
"छींटे उड़ाना, तड़तड़ा कर गिरना, छींटा, तड़तड़ाहट",Spatter
"संस्तंभी, मंदबुद्धि, संस्तंभता से पीड़ित व्यक्ति",Spastic
"ऐंठन के साथ, अनियमित रूप से, बीच-बीच में",Spasmodically
"ऐंठन, लहर, दौरा",Spasm
"अनियमित, खिंचावयुक्त",Spasmodic
स्पार्ता,Sparta
"सादा, स्पार्ती, स्पार्ता का, निर्भीक, कठोरता से अनुशासित",Spartan
विरलता,Sparsity
विरलता,Spareness
विरलता,Sparseness
"छिटपुट, अपर्याप्त",Sparse
"फुलझड़ी, हीरा",Sparkler
"स्पार्क प्लग, स्फुर्लिंग प्लग",Sparking plug
"जीवंत, जोशीला",Sparky
सीमित रूप से,Slenderly
किफ़ायत से,Meagrely
किफ़ायत से,Meagerly
सुअर की पसली का मांसअ,Spare rib
"वाद-विवादी साथी, मुक्केबाजी का साथी",Sparring partner
"मुक्केबाजी करना, तकरार करना, मुक्केबाजी का अभ्यास, अधात्विक खनिज, मस्तूल, स्पार",Spar
मुक्केबाजी का अभ्यास,Sparring
"पाना, स्पैनर",Spanner
"तेज़, पिछाड़ी पर ज़ोरदार पिटाई",Spanking
"पिछाड़ी पर थप्पड़ मारना, थप्पड़",Spank
स्पैम,Spam
विस्तार के साथ,Spaciously
स्थान की दृष्टि से,Spatially
स्थानिक,Spacial
"अंतर, अंतराल",Spacing
अंतरिक्ष युग,Space age
स्वास्थ्य-प्रशिक्षण केंद्र,Health club
स्वास्थ्य-प्रशिक्षण केंद्र,Health spa
सैरगाह होटल,Holiday resort
स्कीइंग सुविधायुक्त सैरगाह होटल,Ski resort
सोयाबीन,Soybean
सोया सॉस,Soy sauce
सोया,Soy
सोया,Soya
वापक,Sower
"निशानी, यादगार",Souvenir
सुदूर दक्षिणी,Southmost
दक्षिण अमरीकावासी,Southerner
"दक्षिणी हवा, दक्षिणी, दक्षिण की ओर जाने वाला, दक्षिण से आने वाला",Southerly
पश्चिमी हवा,Souther
पश्चिमी हवा,South wind
दक्षिण पश्चिम की ओर,Southwestwards
"दक्षिण पश्चिम, दक्षिण पश्चिम की ओर",Southwestward
पश्चिमी सैक्सन बोली,West Saxon
दक्षिण पश्चिम,South west
"दक्षिण पूर्वी, दक्षिण पूर्व से आने वाला",Southeasterly
"दक्षिण पूर्वी, दक्षिण-पूर्वी अमरीका का",Southeastern
"बुझाना, सराबोर कर देना, ढालना",Douse
"भिगाना, भिगोना",Drench
डुबकी,Drenching
डंक शौट,Dunk shot
"डुबाना, डुबा कर खाना, बहुत ऊँचा कूद कर गेंद बास्केट में डालना",Dunk
पियक्कड़,Alky
मद्यव्यसनी,Alcohol dependent
दक्षिण-पूर्व,Southeastward
दक्षिण की ओर,Southwards
"दक्षिणी, दक्षिण दिशा, दक्षिण की ओर",Southward
डुबकी,Sousing
"डुबाना, ढालना, तेल-मसाले आदि के मिश्रण में भिगाना, पी कर धुत्त हो जाना, सुअर के मांस का अचार, पियक्कड़, डुबकी",Souse
बदमिजाज़,Pouter
बदमिजाज़,Gloomy Gus
बदमिजाज़,Picklepuss
"कटुता, कड़वाहटअ, चिड़चिड़ापन, खट्टापन",Sourness
खट्टी मलाई,Soured cream
अतिशय भावुकतापूर्ण,Schmalzy
अतिशय भावुकतापूर्ण,Schmaltzy
अतिशय भावुकतापूर्ण,Drippy
अतिशय भावुकतापूर्ण,Bathetic
"सूप जैसा, अतिशय भावुकतापूर्ण",Soupy
कटुतापूर्वक,Sourly
"ध्वनिसह, ध्वनिरोधी",Soundproofed
थाहमापी डोर,Lead line
थाहमापी डोर,Sounding line
"पूछ-ताछ, गहराई मापन",Soundings
"समझदारी, मजबूती, तर्कपूर्णता, दृढ़ता, स्वस्थता, पूर्णता",Soundness
"गहरी नींद में, बुरी तरह से, पक्के ढंग से, मजबूत ढंग से, काफ़ी अच्छे से",Soundly
ध्वनि-अवरोधक,Sonic barrier
"निश्शब्द, शांत",Soundless
आत्मविश्लेषण,Self analysis
भावपूर्णता,Soulfulness
भावपूर्ण ढंग से,Soulfully
भावपूर्ण,Soulful
"निर्जीव, भावशून्य",Soulless
"दबी आवाज़ में, दबी ज़बान से कह्",Sotto voce
पियक्कड़,Sot
पियक्कड़,Wino
पियक्कड़,Inebriate
"ठीक-ठाक, कामचलाऊ ढंग से, साधारण, कामचलाऊ",So so
दुख के साथ,Sorrowfully
"उदास, शोकसंतृप्त",Sorrowful
सौरेल,Sorrel
"अमरीकी कॉलेज का नारी-संघ, भगिनी संघ",Sorority
"पीड़ा, चिंता",Soreness
"कष्टपूर्वक, बहुत ज़्यादा",Sorely
"जादू-टोना, प्रेत विद्या, काला जादू",Necromancy
काला जादू,Black art
जादू-टोना,Sorcery
जादूगरनी,Sorceress
ओझा,Thaumaturgist
ओझा,Thaumaturge
"प्रवीण, जादुई, जादूगर",Wizard
"ओझा, जादूगर",Sorcerer
"गायन में उच्चतम स्वर, उच्चतम स्वर का गायक, उच्चतम स्वर की गायिका, नारी स्वर की उच्चतम श्रेणी, उच्चतम स्वर का",Soprano
"स्वापक, निद्राकारी, स्वापक",Hypnagogic
निद्राजनक,Hypnogogic
"स्वापक, निद्राजनक",Somnific
"स्वापक, निद्राजनक",Somniferous
"स्वप्, निद्राजनक, आलस्यजनक",Soporiferous
"स्वापक, निद्राजनक, आलस्यजनक",Soporific
"द्वितीय वर्ष का विद्यार्थी, उच्च विद्यालय का विद्यार्थी, द्वितीय वर्ष का",Sophomore
द्वितीय वर्ष का विद्यार्थी,Soph
वितंडा,Sophism
"वितंडा, कुतर्क",Sophistry
"परिष्करण, दुनियादारी, बनावट, कृत्रिमता, विशेषज्ञता",Sophistication
"परिष्कृत व्यक्ति, दुनियादार आदमी, कृत्रिम बनाना, मिलावट करना, जटिल बनाना",Sophisticate
ज्योतिष्,Fortune telling
ज्योतिष,Soothsaying
सांत्वनादायक ढंग से,Soothingly
"आरामदेह, सांत्वनादायक",Soothing
"शांत करना, कम करना, आराम पहुँचाना, सांत्वना देना",Soothe
"कालिख जैस्, कालिळ भरा",Sooty
"चीनी मिट्टी का मर्तबान, खटारा गाड़ी, कालिख, बकवास, रंग छोड़ना, कालिख लगाना",Crock
"अश्लील साहित्य, अश्लील भाषा, कंड, कालिख, कालिख का दाग, अश्लीलता",Smut
कालिख,Lampblack
कालिख,Soot
"गुंजनशील, कोलाहलपूर्ण, विषादपूर्ण",Plangent
गूँज,Vibrancy
गुंजायमान डंग से,Sonorously
बेटाआ,Sonny boy
कब स्काउट्स,Cub Scouts
कब स्काउट,Cub Scout
गुंजायमान,Sonorous
बेटाआ,Sonny
"चतुर्दशपदी कविता, सॉनेट",Sonnet
गायिका,Songstress
"गायक, गीतकार",Songster
ऐस्डिक,Asdic
प्रतिध्वनि-ग्राहक,Echo sounder
सोनार,Sonar
"नींद में चलने वाले से संबंधित, नींद में चलने की बीमारी से संबंधित, नींद में चलने की अवस्था के लिये उपयुक्त, नींद में चलने की बीमारी से ग्रस्त",Somnambulistic
उनींदा,Slumbrous
उनींदा,Slumbery
उनींदा,Slumberous
"उनींदा, थकाऊ",Somnolent
"कलाबाज़ी, कलाबाज़ी खाना",Somersault
किसी तरह से,Someways
"चौड़े किनारे का टोप, सॉंब्रेरो",Sombrero
"फीका, निराशाजनक, गंभीर और विषादयुक्त, अंधकारपूर्ण",Somber
"फीका, गंभीर और विषादयुक्त, निराशाजनक, अंधकारपूर्ण",Sombre
गंभीरता से,Somberly
गंभीरता से,Sombrely
विलायक पदार्थ,Resolvent
विलायक पदार्थ,Dissolving agent
विलायक,Dissolver
विलायक,Dissolvent
"शोधक्षमता, ऋण चुकाने की क्षमता",Solvency
"विलायक, विलायक, शोधक्षम, संपन्न",Solvent
समाधानकर्ता,Convergent thinker
समाधानकर्ता,Problem solver
समाधानकर्ता,Solver
समाधेय,Resolvable
समाधेय,Solvable
"घुलनशीलता, समाधेयता",Solubility
"घुलनशील, समाधेय",Soluble
अयनांत,Solstice
"एकल वादक, एकल कलाकार",Soloist
एकरत्नी,Solitaire
आत्मवादी,Solipsistic
आत्मवाद,Solipsism
स्वगत भाषण करना,Soliloquise
स्वगत भाषण करना,Soliloquize
घनीकरण,Solidifying
घनीकरण,Solidification
"जमना, जमाना",Solidify
"मजबूती से, लगातार, बिना रुके, एकता के साथ",Solidly
"ठोसपन, मजबूती, दृढ़ता",Solidness
"ठोसपन, दृढ़ता, मजबूती",Solidity
चिंता,Solicitousness
चिंता,Solicitude
"व्यग्रतापूर्वक, चिंतित हो कर",Solicitously
"व्यग्र, ध्यान रखने वाला",Solicitous
"महान्यायाभिकर्ता, सॉलिसिटर जनरल",Solicitor General
"फँसाना, प्रेम निवेदन करना, याचना करना, माँगना, धंधे के लिये लुभाना, यौन संबंधों के लिये आग्रह करना, उकसाना, भड़काना",Solicit
सरगम,Tonic solfa
सरगम,Solfa
"विधिपूर्वक संपादित करना, गंभीर बना देना",Solemnize
"विधिपूर्वक संपादित करना, गंभीर बना देना",Solemnise
देहातीपन,Rusticity
"अशिष्टता, फूहड़पन",Gaucherie
"अशिष्टता, भारी भूल",Gaffe
"अशुद्ध प्रयोग, अशिष्टता, बेहूदगी",Solecism
"सेना, सैनिक दल",Soldiery
योद्धा के समान,Warriorlike
सिपाहियाना,Soldierlike
सिपाहियाना,Soldierly
सिपाहीगिरी,Soldiering
"अभिन्न संबंध, जुड़ाई",Bonding
झलाई,Soldering
"झालन, झालना",Solder
बिका हुआ,Sold
सूर्य स्नान कक्ष,Sun room
सूर्य स्नान कक्ष,Sunporch
सूर्य स्नान कक्ष,Sun porch
सूर्य स्नान कक्ष,Sun parlour
स्वगत कथन,Soliloquy
सूर्य स्नान कक्ष,Solarium
विषुवीय वर्ष,Equinoctial year
"सांत्वना देना, सांत्वना, तसल्ली, तसल्ली देना",Solace
"सांद्वना, तसल्ली",Solacement
"अस्थाई निवास, पड़ाव डालना",Sojourn
गंदगी रहित,Soilless
गंदा करना,Dirtying
गंदा करना,Soilure
गंदा करना,Soiling
"लिजलिजापन, गीलापन",Sogginess
लिजलिजा,Doughy
"नरम, दलदली",Squashy
"गंदा करना, कीचड़दार, मटमैला, मैला, दलदली",Muddy
"अश्लील, गंदा, दलदली",Mucky
"दलदली, लिजलिजा, निस्तेज",Soggy
"कोमल हृदय वाला, कमज़ोर",Softie
"कोमल हृदय वाला, कमज़ोर",Softy
सॉफ़्टवेयर पैकेज,Software package
सॉफ़्टवेयर सिस्टम,Software system
कम्प्यूटर सॉफ़्टवेयर,Computer software
"मधुरभाषी, मृदुभाषी",Softly spoken
खुशामद करना,Soft soap
तरल साबुन,Green soap
बिखरा हुआ,Diffused
"संवेदी, सूक्ष्म, जटिल, हल्का, परिष्कृत",Subtle
आरामदेह कमरा,Cubbyhole
आरामदेह कमरा,Cubby
आराम,Cosiness
आराम,Coziness
ले कर चंपत हो जाना,Filch
ले कर चंपत हो जाना,Snarf
उठा लेना,Purloin
ले कर चंपत हो जाना,Pilfer
"जोशीला, फुर्तीला",Zippy
तस्कर,Moon curser
तस्कर,Moon curser
तस्कर,Contrabandist
तस्कर,Runner
आरामदेह जैकेट,Lounging jacket
पुरुष गोष्ठी,Stag party
धूम्रपान करने वाला,Tobacco user
प्रेम में पागल,Taken with
महत्व कम करके पेश करना,Soft pedal
आसान विकल्प,Easy option
"स्त्रैणता, जनानापन",Womanishness
"स्त्रैणता, जनानापन",Effeminateness
"स्त्रैणता, जनानापन",Effeminacy
"स्त्रैणता, जनानापन",Sissiness
"नरमी, शिथिलता, कोमलता, मंदी, धीमापन, अस्पष्टता, जनानापन, उदारता, स्त्रैणता",Softness
अस्पष्टता,Fogginess
अस्पष्टता,Blurriness
अस्पष्टता,Indistinctness
"सुहावना मौसम, उदारता, कोमलता",Mildness
"क्रमशः ढलने की वृत्ति, सौम्यता, कोमलता",Gentleness
कोमलता,Balminess
शिथिलता,Poor shape
कुछ नरम सा,Softish
गुदा मैतुन संबंधी,Sodomitical
"गुदा मैथुन करना, पशु के साथ संभोग करना",Sodomise
"गुदा मैथुन करना, पशु के साथ संभोग करना",Sodomize
"लौंडेबाज़ी, गुदा मैथुन",Sodomy
गुदा मैथुन,Anal intercourse
गुदा मैथुन,Anal sex
गुदा मैथुन,Buggery
"खाने का सोडा, सालेरेटस",Saleratus
पक्का,Double dyed
"परम, पक्का, निरा",Consummate
प्रश्नोत्तर ढंग से पूछताछ करना,Catechise
पैराग्वे,Paraguay
"वाइनशाला, द्राक्षासवशाला",Winery
निर्जन वनप्रांतर,Wilderness
अपगामी नदी,Billabong
मिसाइल-विरोधी,Antimissile
हथियार,Defense system
हथियार,Defence system
ध्यान आकर्षित करने वाला,Attention getting
"दुर्ग, गढ़",Citadel
मजबूत,Fortified
पथ,Pathway
"विरुद्ध, के मुकाबले, बनाम",Versus
नकारात्मक पहलू,Downside
प्रशिया,Prussia
"रीजेंट, प्रतिशासक, प्रतिशासन व्यवस्थापक, प्रतिशासन व्यवस्थापक",Regent
किताबों की अल्मारी,Bookshelf
"परिदृश्य, वीथी",Vista
सुपाड़ी,Betel nut
सुपाड़ी,Areca nut
"विचारार्थ सामने रखना, प्रतिपादित करना",Propound
"विनाशकारी, अनर्थकारी, आपाती",Catastrophic
"गणना करना, गिन",Enumerate
बहुत ही,Very much
आरोग्य बीमा,Health insurance
काला सोमवार,Black Monday
"अंदर वाला व्यक्ति, घनिष्ठ व्यक्ति, अंतरंग",Insider
संरक्षणवाद,Protectionsm
"प्रसरण, प्रचुरोद्भवन, बहुजनन",Proliferation
ग़ैर,Non
"बायोतकनीकी, जैव प्रौद्योगिकी",Biotechnology
"ग़ैर-व्यापारिक, अव्यावसायिक",Noncommercial
"ग़ैर-व्यापारिक, अव्यावसायिक",Non commercial
अपारंपरिक,Non traditional
"आप्रवासन, आप्रवासी",Immigration
सेल फ़ोन,Cellular telephone
सेल फ़ोन,Cellular phone
तथ्य,Datum
कैंसर-विज्ञान,Cancerology
कैंसर विशेषज्ञ,Cancerologist
कैंसररोधी,Anti cancer
कैंसररोधी,Anticancer
धूम्रपान-विरोधी,Antismoking
"परिमाण निर्धारित करना, परिमाणित करना",Quantify
अंतरिक्ष दुरबीन,Space telescope
प्रतिचित्रण,Mapping
"वंशागत, आनुवंसिक",Inherited
नियोजित सामाजिक विकास,Telesis
"लेबनान का, लेबनानी, लेबनानवासी",Lebanese
"नियंत्रित, व्यवस्थित",Regulated
"निकरागुआ का, निकरागुआई",Nicaraguan
निकरागुआ,Nicaragua
सोमाली प्रायद्वीप,Somali peninsula
इथियोपिया,Ethiopia
सोमालिया,Somalia
वलपाइ,Walapai
कर्ट वाल्डाइम,Kurt Waldheim
"उठाना, जगाना, जागना",Waken
चालबाज़,Wangler
चालबाज़,Finagler
साइबर युद्ध,Cyberwar
कुत्सित युद्ध,Dirty war
युद्धरत सैनिक की पत्नी,War bride
युद्ध कोश,War chest
"सतर्कता, चौकन्नापन",Wariness
चौकन्नापन,Chariness
युद्धोत्तर,Postwar
"लड़ाई, युद्ध के लिये तत्पर, युद्धरत",Fighting
"लड़ाका, आक्रामक, युद्धकारी, युद्धरत",Militant
"सामरिक, युद्धकारी",Warlike
"सैन्य-कार्यवाही में दिलचस्पी रखने वाला, युद्धकारी",Hawkish
भावुक स्वरयुक्त,Warm toned
गरम किया हुआ,Warmed
सहृदयतापूर्ण,Warm hearted
"ऊष्मोत्पादक, तापक, गरमाहट देने वाला, गरमाहट, तापन",Warming
"ऊष्मोत्पादक, तापक",Calefacient
चेतावनीपूर्ण,Monitory
"सचेतक, अभिरक्षक, चेतावनीपूर्ण",Cautionary
"टेढ़ा-मेढ़ा, विकृत",Warped
अधिपत्रित,Warranted
अधिपत्रित,Bonded
"गारण्टीशुदा, अधिपत्रित",Guaranteed
संरक्षित,Secured
गाँठ,Wart
मस्सेदार,Wartlike
मस्सेदार,Verrucose
मस्सेदार,Warty
"संदेहशील, सजग",Wary
सतर्कतापूर्वक,Warily
"गर्मजोशी से, स्नेह से, गरम ढंग से",Warmly
"धो कर इस्त्री करना, अवैध धन को वैध बनाना, साफ़ करना",Launder
उलीचना,Lave
रद्द करना,Rain out
"असफल व्यक्ति, बह जाना, फटाव",Washout
"पूरी तरह असफल होना, गिरा होना, पसर जाना, असफल, असफल व्यक्ति",Flop
असफल व्यक्ति,Dud
"सर्पणधारा, प्रक्षिप्त हवा",Slipstream
प्रक्षिप्त हवा,Airstream
"चिलमची, वाश बेसिन",Wash basin
"वाशबेसिन, चिलमची",Handbasin
"वाशबेसिन, चिलमची",Washbowl
"वाशबेसिन, चिलमची",Lavabo
जलरंग चित्र,Wash drawing
परिमार्जन चर्म,Wash leather
सार्वजनिक शौचघर,Public toilet
सार्वजनिक शौचघर,Comfort station
सार्वजनिक शौचघर,Public convenience
सार्वजनिक शौचघर,Toilet facility
सार्वजनिक शौचघर,Washroom
धुलाई के कपड़े,Washables
प्रक्षालन,Lavation
धोए जाने योग्य,Washable
हाथ-मुँह साफ़ करने का कपड़ा,Washcloth
हाथ-मुँह साफ़ करने का कपड़ा,Washrag
हाथ-मुँह साफ़ करने का कपड़ा,Face cloth
"प्रक्षालित्र, वाशिंग मशीन",Automatic washer
धोबी,Washerman
धोबी,Laundryman
धोबिन,Washerwoman
धोबिन,Washwoman
धोबिन,Laundrywoman
धोबिन,Laundress
धोबीखाना,Washhouse
क्पड़े धोने का पाउडर,Washing powder
ऐवरग्रीन स्टेट,Evergreen State
डब्ल्यू ए,WA
