Word,Meaning
ကုန်သွားသည်,Run Out
ပြေး,Run To
တက်ပြေး,Run Up
ထွက်ပြေးသည်,Runaway
အားကုန်သည်,Rundown
အားကုန်သည်,Run-Down
အပြေးသမား,Runner
ဒုတိယရသူ,Runner Up
ဒုတိယရသူ,Runner-Up
ပြေးခြင်း,Running
အပြေးဝေဖန်,Running Commentary
အပြေးခုန်,Running Jump
အဖြစ်လုပ်ဆောင်ခြင်းအိမ်ထောင်ဖက်,Running Mate
အပြေးပြုပြင်ရေး,Running Repairs
အဖြစ်လုပ်ဆောင်ခြင်းစုစုပေါင်း,Running Total
နှာရည်,Runny
မျောပါခြင်းမှာ,Runoff
ကုန်သွားသည်,Runout
ပြေး,Runs
လေယာဉ်ပြေးလမ်း,Runway
ရူပီး,Rupee
ပေါက်ကွဲထွက်ခြင်း,Rupturable
ပေါက်ကွဲထွက်ခြင်း,Rupture
ကျေးလက်ဒေသ,Rural
ကျေးလက်ဒေသ,Rural Area
ကျေးလက်ဒေသဌာနမှူး,Rural Dean
ကျေးလက်ဒေသသက်သာချောင်ချိရေး,Rural Welfare
ကျေးလက်ဒေသ,Ruralism
ကျေးလက်ဒေသ,Rurality
ကျေးလက်ဒေသ,Ruralization
ကျေးလက်ဒေသ,Ruralize
ကျေးလက်ဒေသ,Rurally
ကျေးလက်ဒေသ,Ruralness
ပရိယာယ်,Ruse
ပရိယာယ်,Ruses
အလုအယက်,Rush
အလုအယက်နာရီ,Rush Hour
အတွက်အဆောတလျင်,Rush In
အလုအယက်အလုပ်,Rush Job
အလုအယက်အလင်း,Rush Light
ပယ်အလျင်စလို,Rush Off
ထွက်အလျင်စလို,Rush Out
မှတဆင့်အဆောတလျင်,Rush Through
တဟုန်တည်းပြေး,Rushed
အလုအယက်နာရီ,Rush-Hour
တဟုန်တည်းပြေး,Rushing
တဟုန်တည်းပြေး,Rushingness
၎င်းနောက်,Rusk
ရုရှားနိုင်ငံ,Russia
ရုရှား,Russian
ရုရှားရှားစောင်း,Russian Cactus
ရုရှားကစားတဲ့,Russian Roulette
ရုရှားသုပ်,Russian Salad
ရုရှားဆူးပင်,Russian Thistle
ရုရှားအမျိုးသမီးတစ်ဦး,Russian Woman
ရုရှား,Russianism
ရုရှား,Russianization
ရုရှား,Russianize
သံချေး,Rust
သံချေးအခမဲ့,Rust Free
သံချေး,Rustful
တော,Rustic
တော,Rustical
တော,Rustically
တော,Rusticalness
တော,Rustication
တော,Rusticator
တော,Rusticism
တော,Rusticity
တော,Rusticize
တော,Rusticness
ရုသ,Ruth
ရပ်သဖော့ဒ,Rutherford
ရုသ,Ruthful
ရုသ,Ruthfulness
ရက်စက်သော,Ruthless
ရက်ရက်စက်စက်,Ruthlessly
ရက်စက်သော,Ruthlessness
တစ်ကမ္ဘာလုံး,Ryder
ကောက်,Rye
ကောက်ဝီစကီ,Rye Whiskey
ကောက်ဝီစကီ,Rye Whisky
့။,S.
အက်စ်ကေဘယ်လ်,S. Cable
အက်စ်ဝါယာကြိုး,S. Wire
ဆဘ်,Sab
ကောင်းကင်ဗိုလ်ခြေအရှင်,Sabaoth
ငြိမ်ဝပ်ခြင်း,Sabbat
ဥပုသ်နေ့၌,Sabbath
ဥပုသ်နေ့၌ကျောင်းကို,Sabbath School
ဥပုသ်နေ့တို့ကိုစောင့်ခြင်း,Sabbathism
ဥပုသ်နေ့တို့ကိုစောင့်ခြင်း,Sabbathize
ငြိမ်ဝပ်ခြင်း,Sabbatic
ငြိမ်ဝပ်ခြင်း,Sabbatical
ငြိမ်ဝပ်ခြင်းချမ်းသာနှုတ်ဆက်ပြီး,Sabbatical Leave
အရာတစ်နှစ်,Sabbatical Year
ငြိမ်ဝပ်ခြင်း,Sabbatically
ငြိမ်ဝပ်ခြင်း,Sabbatism
ငြိမ်ဝပ်ခြင်း,Sabbatization
ငြိမ်ဝပ်ခြင်း,Sabbatize
အဖျက်သမား,Saboteur
အထုပ်,Sachet
အိတ်,Sack
အိတ်ပြိုင်ပွဲ,Sack Race
လျှော်တေအဝတ်ကို,Sackcloth
ထုတ်ပယ်,Sacked
အိတ်,Sackful
အိတ်,Sacking
စက္ကရမင်,Sacrament
စက္ကရမင်,Sacramental
စက္ကရမင်,Sacramentalism
စက္ကရမင်,Sacramentality
စက္ကရမင်,Sacramentally
စက္ကရမင်,Sacramentalness
စက္ကရမင်,Sacramenter
စက္ကရမင်,Sacramentism
စက္ကရမင်,Sacramentize
မြင့်မြတ်သော,Sacred
သန့်ရှင်းသောလူဝံ,Sacred Ape
သန့်ရှင်းသောနွားမ,Sacred Cow
သန့်ရှင်းသောကျမ်းစာချက်သည်,Sacred Scripture
သန့်ရှင်းသောသုံးပါးတစ်ဆူ,Sacred Trinity
မြင့်မြတ်,Sacredness
ယဇ်ကိုပူဇော်ရာ,Sacrificable
ယဇ်ကိုပူဇော်ရာ,Sacrificant
စတေး,Sacrification
စတေး,Sacrificator
ယဇ်ကိုပူဇော်ရာ,Sacrifice
ယဇ်ပူဇော်ကြ၏,Sacrificed
ယဇ်ကိုပူဇော်ရာ,Sacrificer
ပူဇော်သောယဇ်ကို,Sacrifices
ယဇ်ပူဇော်,Sacrificial
ယဇ်ပူဇော်,Sacrificially
အနစ်နာခံခြင်း,Sacrificing
ဝမ်းနည်းသော,Sad
ကုန်းနှီး,Saddle
ကုန်းနှီးအိတ်,Saddle Bag
ကုန်းနှီးအထည်,Saddle Cloth
ကုန်းနှီးကိုအလွန်အ,Saddle Sore
နှင့်အတူကိုကုန်းနှီးတင်,Saddle With
ကုန်းနှီး,Saddlebag
ကုန်းနှီး-အိတ်,Saddle-Bag
ကိုကုန်းနှီးတင်,Saddled
ကုန်းနှီးမြင်း,Saddle-Horse
ဇဒ္ဒုကဲတို့၏,Sadducee
ဇဒ္ဒုကဲတို့၏,Sadduceeism
ရက်စက်သော,Sadist
ရက်စက်သော,Sadistic
ရက်စက်သော,Sadistically
ဝမ်းနည်းစရာ,Sadly
ဝမ်းနည်းခြင်း,Sadness
ဘေးကင်းလုံခြုံစောင့်ရှောက်,Safe Keeping
လုံခြုံစိတ်ချသောလိင်ဆက်ဆံ,Safe Sex
ဘေးကင်းလုံခြုံ-အပြုအမူ,Safe-Conduct
ဘေးကင်းလုံခြုံ-သိုက်,Safe-Deposit
အကာအကွယ်,Safeguard
စောင့်ရှောက်,Safeguarded
ကာကှယျစောငျ့ရှောကျ,Safeguarder
လုံခြုံတဲ့နေရာမှာ,Safekeeper
လုံခြုံတဲ့နေရာမှာ,Safekeeping
ဘေးကင်းလုံခြုံစွာ,Safely
ဘေးကင်းလုံခြုံရေး,Safety
ဘေးကင်းလုံခြုံရေးခါးပတ်,Safety Belt
ဘေးကင်းလုံခြုံရေးဖမ်းမိ,Safety Catch
ဘေးကင်းလုံခြုံမှုကာစရာကုလားကာ,Safety Curtain
ဘေးကင်းလုံခြုံမှုသိုက်,Safety Deposit
ဘေးကင်းရေးစက်ကိရိယာ,Safety Device
ပထမဦးဆုံးအန္တရာယ်ကင်းရှင်းရေး,Safety First
ဘေးကင်းလုံခြုံမှုကိုဖန်ခွက်,Safety Glass
အန္တရာယ်ကင်းရှင်းရေးဦးထုပ်,Safety Hat
ဘေးကင်းလုံခြုံမှုကျွန်း,Safety Island
ဘေးကင်းလုံခြုံမှုကျွန်း,Safety Isle
ဘေးကင်းလုံခြုံမှုဆီမီးခွက်,Safety Lamp
ဘေးကင်းလုံခြုံရေးသော့ခတ်,Safety Lock
ဘေးကင်းလုံခြုံမှုနှင့်ပွဲတွင်,Safety Match
ဘေးကင်းလုံခြုံမှုပိုက်ကွန်ကို,Safety Net
ဘေးကင်းလုံခြုံမှုဘရိတ်ဓားလို,Safety Razor
စိတ်ထွက်ပေါက်,Safety Valve
အန္တရာယ်ရှိနယ်မြေ,Safety Zone
ဘေးကင်းလုံခြုံမှု-ခါးပတ်,Safety-Belt
ဘေးကင်းလုံခြုံမှု-ဖမ်း,Safety-Catch
ဘေးကင်းလုံခြုံမှု-ဖန်ခွက်,Safety-Glass
ရွှေဝါရောင်,Saffron
ရွှေဝါရောင်,Saffroned
မချုပ်,Sag
ဆာဟာရသဲကန္တာရ,Sahara
ဆာဟာရ,Saharan
စိုင်း,Sai
ကပြောပါတယ်,Said
ရွက်,Sail
ရွက်လွှင့်လေယာဉ်သည်,Sail Plane
တဆင့်ပင်လယ်ကူး,Sail Through
ရွက်လွှင့်-အထည်,Sail-Cloth
ရွက်လွှင်,Sailed
ရွက်လွှင်,Sailing
ရွက်လှေ,Sailing Boat
ရွက်လွှပြိုင်ပွဲ,Sailing Race
ရွက်သင်္ဘောကို,Sailing Ship
ပင်လယ်ကူးသင်္ဘောကို,Sailing Vessel
သင်္ဘောသားဦးထုပ်,Sailor Hat
သင်္ဘောသားများ,Sailoring
သင်္ဘောသားများ,Sailorizing
သင်္ဘောသား-ဝတ်စုံ,Sailor-Suit
ရွက်,Sails
သူတော်ကောင်း,Saint
သူတော်စင်များ,Saints
မိန့်တော်မူသည်,Saithe
ထောက်.,Sake
အသုပ်,Salad
အသုပ်ပန်းကန်,Salad Bowl
အသုပ်မုန့်,Salad Cream
အသုပ်လက်ထက်,Salad Days
အသုပ်ပန်းကန်,Salad Dish
အသုပ်သည်ဆီ,Salad Oil
အသုပ်-ဒိုင်ယာလော့,Salad-Dressing
အသုပ်,Salade
အသုပ်,Salading
ဆလာမီ,Salami
လခ,Salaried
လခစားဝန်ထမ်း,Salaried Employee
လခ,Salary
လစာတိုးမြှင့်,Salary Increase
ဆလိုင်း,Salay
ရောင်းချခြင်း,Sale
ရောင်းချခြင်းအခန်း,Sale-Room
အရောင်း,Sales
အရောင်းစာရေး,Sales Clerk
အရောင်းဦးစီးဌာန,Sales Department
အရောင်းဌာနခွဲမှ,Sales Division
အရောင်းအင်အားစု,Sales Force
အရောင်းထွက်ပေါက်,Sales Outlet
အရောင်းအစေး,Sales Pitch
အရောင်းစျေးနှုန်း,Sales Price
အရောင်းကိုယ်စားလှယ်,Sales Rep
အရောင်းကိုယ်စားလှယ်,Sales Representative
အရောင်းစလစ်,Sales Slip
အရောင်းဆွေးနွေးချက်,Sales Talk
အရောင်းအခွန်,Sales Tax
အရောင်းစာရေး,Salesclerk
အရောင်းစာရေး,Salesman
အရောင်း-ပုဂ္ဂိုလ်တစ်ဦး,Sales-Person
ဆား,Saline
ဆားဖြေရှင်းချက်,Saline Solution
ဆားငန်,Salinity
သွားရည်,Saliva
တံထွေး,Salivary
စယ်လီ,Sally
ထွက်စယ်လီ,Sally Forth
စယ်လီထုတ်,Sally Out
ဆယ်လ်မွန်,Salmon
စာလမုန်သည်ပန်းရောင်,Salmon Pink
စာလမုန်သည်မြစ်ကြီး,Salmon River
ဖွိုက်,Salmonella
ဖွိုက်,Salmonellae
ရှာလုံ,Salome
ဆား,Salt
ကွာဆားငန်,Salt Away
ဆားငန်ဆင​​်း,Salt Down
ဆားငန်တိုက်ခန်း,Salt Flats
ဆားငန်အခမဲ့,Salt Free
ဆားသည်ကိုလျက်ကြ,Salt Lick
ဆားငန်မိုင်း,Salt Mine
ဆားသည်သင်္ချိုင်းတွင်းထဲသို့,Salt Pit
ဆားငန်ဇွန်း,Salt Spoon
ဆားငန်ရေ,Salt Water
ဆား,Saltativeness
ဆား-ကွာ,Salt-Away
ဆား,Salted
ငန်,Saltiness
ဆား,Salting
ဆား-နားမှာ,Salt-Marsh
ဆားမိုင်း,Salt-Mine
ဆား,Saltness
ဆား-ဒယ်အိုး,Salt-Pan
ဆား,Salts
ဆားငန်,Saltwater
ငန်,Salty
နှုတ်ဆက်,Salutation
နှုတ်ဆက်,Salutational
နှုတ်ဆက်,Salute
နှုတ်ဆက်,Saluter
ဆယ်,Salvage
ဆယ်,Salvageable
ဆယ်,Salvager
ဆယ်,Salvaging
ကယ်တင်တော်မူခြင်း,Salvation
ကယ်တင်တော်မူခြင်း,Salvational
ကယ်တင်တော်မူခြင်း-တပ်မတော်,Salvation-Army
ဆမ်,Sam
သမာဓိ,Samadhi
ရှမာရိမြို့,Samaria
ရှမာရိလူ,Samaritan
ရှမာရိလူ,Samaritanism
တူညီတဲ့,Same
ဒီမှာလဲတူတူပဲ,Same Here
တူညီတဲ့,Samely
တူညီတဲ့,Sameness
နမူနာ,Sample
နမူနာ,Sampled
နမူနာ,Samples
သံသရာ,Samsara
ရှံဆုန်သည်,Samson
ရှံဆုန်သည်,Samsonic
ရှမွေလက,Samuel
ရှမွေလသည်အဒမ်,Samuel Adams
ဆာမူရိုင်း,Samurai
စန်း,San
ဆန်မာရီနို,San Marino
သမ္ဘာလတ်,Sanballat
သန့်ရှင်းမြင့်မြတ်,Sanctificate
သန့်ရှင်းမြင့်မြတ်,Sanctification
သန့်ရှင်းမြင့်မြတ်,Sanctified
အရေးယူပိတ်ဆို့မှု,Sanctionable
အရေးယူပိတ်ဆို့မှု,Sanctionative
ဒဏ်ခတ်အရေးယူထားတဲ့,Sanctioned
အရေးယူပိတ်ဆို့မှု,Sanctioner
အရေးယူပိတ်ဆို့မှု,Sanctioning
အရေးယူပိတ်ဆို့မှု,Sanctionment
ပိတ်ဆို့ဒဏ်ခတ်မှု,Sanctions
မြတ်,Sanctities
မြတ်,Sanctity
သန့်ရှင်းရာဌာန,Sanctuary
သဲ,Sand
သဲပေါက်ကွဲမှု,Sand Blast
သဲကပင်မျက်စိကန်း,Sand Blind
သဲရဲတိုက်,Sand Castle
သဲသင်္ချိုင်းတွင်းထဲသို့,Sand Pit
သဲကျောက်,Sand Stone
သဲမုန်တိုင်းတိုက်,Sand Storm
ခြေနင်း,Sandal
ခြေနင်းအပင်ကို,Sandal Tree
ခြေနင်း,Sandaled
ခြေနင်း,Sandaling
ခြေနင်း,Sandalled
စန္ဒကူး,Sandalwood
နံ့သာငါးပိ,Sandalwood Paste
သဲအိတ်,Sandbag
သဲအိတ်-,Sand-Bag
စည်း,Sandbank
သဲဘဏ်,Sand-Bank
သဲ-ပေါက်ကွဲမှု,Sand-Blast
သဲ-ပင်မျက်စိကန်း,Sand-Blind
သဲ-ရဲတိုက်,Sand-Castle
သဲ-ဖန်ခွက်,Sand-Glass
သဲတောင်,Sand-Hill
သဲ,Sanding
တွေအားလုံး,Sandman
သဲ-စက္ကူ,Sand-Paper
နြ္ဒာ,Sandra
သဲ-ဖိနပ်,Sand-Shoe
သဲကျောက်,Sandstone
သဲ,Sandstorm
သားညှပ်ပေါင်မု-ဘုတ်အဖွဲ့,Sandwich-Board
သားညှပ်ပေါင်မု-သင်တန်း,Sandwich-Course
သားညှပ်ပေါင်မု-ယောက်ျား,Sandwich-Man
စန္ဒီ,Sandy
စန္ဒီမြေဆီလွှာ,Sandy Soil
ဆန်းဂါးဆို,Sanger
သံဃာ့,Sangha
လွှတ်အရာရှိ,Sanhedrim
တရားရုံးချုပ်မှာ,Sanhedrin
သန့်ရှင်းရေး,Sanitary
သန့်ရှင်းရေးစစ်ဆေးရေး,Sanitary Inspector
သန့်ရှင်းရေးလက်သုတ်ပဝါ,Sanitary Napkin
သန့်ရှင်းရေးသုတ်ပဝါ,Sanitary Towel
သန့်ရှင်းရေး,Sanitate
ကျန်းမာသန့်ရှင်းရေး,Sanitation
သန့်ရှင်းရေး,Sanitize
ဖြစ်အောင်လုပ်,Sanity
သင်္ဘောနစ်မြုပ်,Sank
စန်တာ,Santa
ခရစ္စမတ်ဘိုးဘိုးကြီး,Santa Claus
စန်တီယာဂို,Santiago
ဆန်းတို့စ်,Santo
ဆန်းတို့စ်,Santos
စဝ်,Sao
ချက်အရ,Sapa
နီလာ,Sapphire
နီလာ,Sapphired
နီလာ,Sapphiric
စာရာသည်,Sarah
နယူးယောက်မြို့စက်ရုံ,Saratoga
ပြောရာတွင်,Sarcasm
ငေါ့,Sarcast
ငေါ့,Sarcastic
ငေါ့,Sarcastical
ငေါ့,Sarcastically
ငေါ့,Sarcasticness
ငါးသေတ္တာ,Sardine
အမြစ်ကားကျောက်နီ,Sardius
ခါးပန်း,Sash
ခါးပန်းကြိုး,Sash Cord
ခါးပန်းဆွဲထား,Sash Fastener
ခါးပန်းကိုသော့ခတ်,Sash Lock
စာတန်က,Satan
စာတန်,Satanic
စာတန်၏,Satanical
စာတန်၏,Satanically
စာတန်၏,Satanism
စာတန်၏,Satanity
စာတန်၏,Satanize
ဂြိုဟ်တုတိမ်,Satellite
ဂြိုဟ်တုစလောင်း,Satellite Dish
ဂြိုဟ်တုများ,Satellited
ဂြိုဟ်တုများ,Satellitic
ဖဲ,Satin
ဖဲသစ်သား,Satin Wood
ဖဲ,Satine
ဖဲ,Satined
ဖဲ,Satinity
ဖဲ,Satinize
သရော်စာ,Satire
သရော်စာ,Satiric
သရော်စာ,Satirical
သရော်စာကဗျာ,Satirical Poem
သရော်စာ,Satirically
လှောင်ပြောင်သရော်,Satirist
သရော်စာ,Satirize
သရော်စာ,Satirize
သရော်စာ,Satirizer
စိတ်ကျေနပ်မှု,Satisfaction
စိတ်ကျေနပ်မှု,Satisfactional
စိတ်ကျေနပ်မှု,Satisfactive
ကျေနပ်လောက်အောင်,Satisfactorily
ကျေနပ်လောက်သော,Satisfactoriness
ကျေနပ်လောက်သော,Satisfactorious
ကျေနပ်လောက်သော,Satisfactory
စိတ်ကျေနပ်စရာ,Satisfiable
ရောင့်ရဲ,Satisfied
နှစ်သက်တဲ့,Satisfiedness
စိတ်ကျေနပ်စရာ,Satisfier
စိတ်ကျေနပ်စရာ,Satisfy
စိတ်ကျေနပ်စရာ,Satisfying
ကျေနပ်နှစ်,Satisfyingness
နှစ်ဆယ်ခုနစ်ပြည်တို့၌,Satrap
နှစ်ဆယ်ခုနစ်ပြည်တို့၌,Satrapal
နှစ်ဆယ်ခုနစ်ပြည်တို့၌,Satrapic
နှစ်ဆယ်ခုနစ်ပြည်တို့၌,Satrapical
ပြည့်,Saturate
စနေနေ့,Saturday
စနေနေ့အပတ်က,Saturday Week
ငံပြာရည်,Sauce
ငံပြာရည်လှေ,Sauce Boat
ငံပြာရည်-လှေ,Sauce-Boat
ပြီနောက်ဟင်း,Saucepan
ငံပြာရည်-ဒယ်အိုး,Sauce-Pan
ဆော်ဒီ,Saudi
ရှောလုသည်,Saul
ဝက်အူချောင်း,Sausage
ဝက်အူချောင်းခွေးကို,Sausage Dog
ဝက်အူချောင်းအမဲသားစား,Sausage Meat
ဝက်အူချောင်းအလိပ်,Sausage Roll
ဝက်အူချောင်း-ခွေးကို,Sausage-Dog
ကြမ်းကြုတ်ကို,Savagery
ဆာဗားနား,Savanna
သိမ်းဆည်း,Saved
ကယ်တင်တော်မူ၏,Saves
သိမ်းဆည်းထားပါ,Saving
ကျေးဇူးတော်အားသိုလှောင်ထားခြင်း,Saving Grace
ချွေတာ,Savingness
ချွေတာသုံးစွဲ,Savings
ချွေတာသုံးစွဲအကောင့်ကို,Savings Account
ငွေစုဘဏ်,Savings Bank
ငွေစုဘဏ်,Savings-Bank
ကယ်တင်ရှင်,Savior
ကယ်တင်ရှင်,Saviour
ကြိုင်သောအနံ့ရှိ,Savor
အရသာခံစား,Savored
ကြိုင်သောအနံ့ရှိ,Savorer
ကြိုင်သောအနံ့ရှိ,Savorous
နားလည်တတ်ကျွမ်းတဲ့,Savvy
လွှ,Saw
စောဓါး,Saw Blade
ဆင်းစော,Saw Down
စောမှတ်တမ်းများ,Saw Logs
ပယ်စော,Saw Off
မျှော်စော,Saw Up
သစ်သားစော,Saw Wood
စော်ဘွား,Sawbwa
လွှ-ဖုန်မှုန့်,Saw-Dust
လှီးဖြတ်ခဲ့တယ်,Sawed
ပယ်လှီးဖြတ်ခဲ့တယ်,Sawed Off
လွှငါး,Saw-Fish
လွှ-ကြိတ်စက်,Saw-Mill
ခြင်းကိုခံရ,Sawn
ပယ်ခြင်းကိုခံရ,Sawn Off
ဆိုရမည်,Say
အဘယ်သူမျှမဆိုရမည်,Say No
ဒါကြောင့်ဆိုရမည်,Say So
ဟုပြော,Say That
ဘာတဲ့?,Say What?
လာသောအခါဆိုရမည်,Say When
ဆရာ,Saya
ဟုပြော ဆို.,Saying
ဆိုဒါ,Say-So
အနာဖေး,Scab
အိမ်၌ ဝင်. နေ,Scabbard
တုံးဖြစ်စေ,Scabbed
တုံးဖြစ်စေ,Scabbedness
ဝဲ,Scabies
ငြမ်း,Scaffold
ငြမ်း,Scaffolder
ငြမ်း,Scaffolding
ဆင်းချိန်ခွင်,Scale Down
တက်ချိန်ခွင်,Scale Up
တိုးချဲ့,Scaled
အကြေးခွံ,Scaleful
အကြေးခွံ,Scales
အကြေးခွံ,Scaling
ချုံ့ချဲ့မှု-လှေကား,Scaling-Ladder
အနာအမွေး,Scall
ဂုံးကောင်,Scallop
ဦးရေပြား,Scalp
ဦးရေပြား,Scalping
ရိုက်စား,Scam
အရှုပ်တော်ပုံ,Scandal
အရှုပ်တော်ပုံ,Scandalization
အရှုပ်တော်ပုံ,Scandalizer
အရှုပ်တော်ပုံ,Scandalous
အရှုပ်တော်ပုံ,Scandalously
အရှုပ်တော်ပုံ,Scandalousness
စကန်ဒီယမ်,Scandium
စကင်နာ,Scanner
စကင်ဖတ်စစ်ဆေး,Scanning
မိုးနည်း,Scanties
မိုးနည်း,Scantiness
မိုးနည်း,Scanty
လွတ်လပ်လဟာ,Scape
ကိုခုတုံး လုပ်.,Scapegoat
ကိုခုတုံး လုပ်.,Scapegoatism
အနာရွတ်,Scar
ကျော်အမာရွတ်,Scar Over
ရှားပါး,Scarce
အနည်းငယ်,Scarcely
ရှားပါး,Scarceness
ရှားပါးမှု,Scarcity
ခြောကျလှနျ့,Scare
ကွာတွှေ,Scare Away
သို့တွှေ,Scare Into
ပယ်တွှေ,Scare Off
တက်တွှေ,Scare Up
ကြောက်ပါတယ်,Scared
ခြောကျလှနျ့,Scareful
ပဝါ,Scarf
ပဝါပတ်တီး,Scarf Bandage
ပဝါ-လက်စွပ်,Scarf-Ring
ကြောက်စရာကောင်း,Scariness
ကတ္တီပါနီ,Scarlet
နီမောင်းသောအထည်သည်ဖျားနာ,Scarlet Fever
အနီရောင်ကတ္တီပါနီ,Scarlet Red
ကတ္တီပါနီသောမိန်းမ,Scarlet Woman
နီမောင်းသောအထည်-အပြေးသမား,Scarlet-Runner
အနာရွတ်,Scarred
အနာရွတ်,Scarring
အမာရွတ်,Scars
ကြောက်စရာကောင်း,Scary
ပြင်းပြင်းထန်ထန်,Scathe
ပြင်းပြင်းထန်ထန်,Scatheful
ပြင်းပြင်းထန်ထန်,Scathing
ကြဲဖြန့်,Scatter
ကြဲဖြန့်,Scatterable
ကြဲဖြန့်,Scatteration
ကြဲဖြန့်-ဦးနှောက်ကို,Scatter-Brain
ကြဲဖြန့်-ကူရှင်တွေ,Scatter-Cushions
ပြန့်ကျဲ,Scattered
အရပ်ရပ်သို့ကွဲပြား,Scatteredness
ကြဲဖြန့်,Scatterer
ကြဲဖြန့်,Scattering
ကြဲဖြန့်,Scatters
ယူပြီးတော့,Scavenge
ဇာတ်လမ်း,Scenario
ဇာတ်လမ်း,Scenarioization
ဇာတ်လမ်း,Scenarioize
မြင်ကွင်းများကို,Sceneful
မြင်ကွင်းတစ်ခု-ပန်းချီဆရာ,Scene-Painter
ရှုခင်း,Scenery
သဘာဝပသာဒ,Scenic
သဘာဝပသာဒ,Scenical
သဘာဝပသာဒ,Scenically
သဘာဝပသာဒ-ရထားလမ်း,Scenic-Railway
ရနံ့,Scent
ရနံ့ထုတ်,Scent Out
ရနံ့,Scented
ရနံ့,Scentful
ရနံ့,Scenting
ရာဇလှံတံ,Scepter
ရာဇလှံတံ,Sceptered
အချိန်ဇယားကို,Schedule
အချိန်ဇယားအချိန်,Schedule Time
စီစဉ်ထား,Scheduled
စီစဉ်ထားစွန့်ပစ်,Scheduled Castes
သင်းခွဲ,Schism
ပညာရှင်,Scholar
ပညာရေးတွင်,Scholarliness
ပညာရေးတွင်,Scholarly
ပညာရေးတွင်ပုဂ္ဂိုလ်တစ်ဦး,Scholarly Person
ပညာသင်ဆု,Scholarship
ပညာသင်ဆုရရှိထားသူ,Scholarship Holder
ပညာရှင်များရဲ့,Scholastic
ပညာရှင်များရဲ့,Scholastical
ပညာရှင်များရဲ့,Scholastically
ပညာရှင်များရဲ့,Scholasticate
ကြောငျး,School
ကျောင်းနေအရွယ်,School Age
ကျောင်းတက်ရက်,School Days
ကျောင်းမှာသူချင်း,School Fellow
ကျောင်းမှမိတ်ဆွေ,School Friend
ကျောင်းမှအခေါ်အဝေါ်,School Term
ကျောင်းမှစာသား,School Text
ကျောင်းပညာသင်နှစ်,School Year
ကျောင်းလွယ်အိတ်,Schoolbag
ကျောင်းစာအုပ်,Schoolbook
ကျောင်းသားလေး,Schoolboy
ကျောင်းလူကလေး,School-Boy
ကျောင်းမှာကလေး,School-Child
ကြောငျး,Schooled
ကြောငျး,Schoolful
ကျောင်းသူလေး,Schoolgirl
ကျောင်းကမိန်းကလေး,School-Girl
ကျောင်းသူလေး,Schoolgirlism
ကျောင်းပညာရေး,Schooling
အထိန်း,Schoolmaster
ကျောင်းမာစတာ,School-Master
အထိန်း,Schoolmastering
ကျောင်းနေဖက်,Schoolmate
ကျောင်းအိမ်ထောင်ဖက်,School-Mate
ကျောင်းမြှောင်,School-Mistress
ကျောင်းအခန်း,School-Room
ကျောင်းဆရာ,Schoolteacher
ကျောင်းဆရာ,Schoolteaching
ကျောင်းစာ,Schoolwork
သိပ္ပံ,Science
အနာဂတ်စိတ်ကူးယဥ်သိပ္ပံဇာတ်လမ်း,Science Fiction
သိပ္ပံပန်းခြံ,Science Park
အနာဂတ်စိတ်ကူးယဥ်သိပ္ပံဇာတ်လမ်း,Science-Fiction
သိပ္ပံနည်းကျ,Scientific
သိပ္ပံနည်းကျစုံစမ်းစစ်ဆေး,Scientific Investigation
သိပ္ပံနည်းကျ,Scientifical
သိပ္ပံနည်းကျ,Scientifically
ပညာရှင်,Scientist
ပညာရှင်,Scientistic
ပညာရှင်,Scientistically
မြို့၏,Scion
ကတ်ကြေး,Scissor
ကတ်ကြေး-ဓါး,Scissor-Blade
ကတ်ကြေး,Scissorer
ကတ်ကြေး,Scissoring
ကတ်ကြေး,Scissors
မိုနာ,Sclater
အားမနာ,Scoff
မထီမဲ့မြင်ပြုသောသူ,Scoffer
အပြစ်တင်,Scold
အမြဲတမ်းအပြစ်ဖို့ခံနေရ,Scolded
အပြစ်တင်,Scolding
အပြစ်တင်,Scolds
ကျုံး,Scoop
ထွက်ထက်တောင်ဦး,Scoop Out
တက်ထက်တောင်ဦး,Scoop Up
ကျုံး,Scoopful
ကျုံး,Scooping
မြှိုက်,Scorch
အမှတ်အသားညိ,Scorch Mark
ပူလောင်သည် ဖြစ်.,Scorched
ပူ,Scorcher
ပူလောင်သော,Scorching
ခြောက်သွေ့ညှိုးနွမ်းစေတာ,Scorchingness
နိုင်ပြီ,Score
ရမှတ်မဲ,Score Draw
ပယ်ဂိုးသွင်း,Score Off
ထွက်ဂိုးသွင်း,Score Out
စာရွက်ဂိုးသွင်း,Score Sheet
တဆင့်ဂိုးသွင်း,Score Through
ဂိုးသွင်းယူ,Scored
ဂိုးသွင်း,Scorer
ဂိုးသွင်းသူ,Scorers
ရမှတ်များ,Scores
သွင်းယူ,Scoring
ကဲ့ရဲ့ခြင်း,Scorn
ကိုလှောင်ပြောင်,Scorned
မထီမဲ့မြင်ပြုသောသူ,Scorner
မထီမဲ့မြင်ပြုသော,Scornful
မထီမဲ့မြင်ပြုသောရယ်မောခြင်း,Scornful Laughter
ပြက်,Scornfulness
ကင်းမြီးကောက်,Scorpion
ကင်းမြီးကောက်,Scorpiones
ကင်းမြီးကောက်,Scorpionic
စကော့တလန်သား,Scot
အခမဲ့စကော့တလန်သား,Scot Free
